    0.97514E-02    0.22907E+05
    0.99484E-02    0.23088E+05
    0.10149E-01    0.23266E+05
    0.10354E-01    0.23439E+05
    0.10564E-01    0.23608E+05
    0.10777E-01    0.23772E+05
    0.10995E-01    0.23931E+05
    0.11217E-01    0.24084E+05
    0.11443E-01    0.24232E+05
    0.11675E-01    0.24374E+05
    0.11910E-01    0.24510E+05
    0.12151E-01    0.24639E+05
    0.12397E-01    0.24761E+05
    0.12647E-01    0.24877E+05
    0.12902E-01    0.24986E+05
    0.13163E-01    0.25087E+05
    0.13429E-01    0.25181E+05
    0.13700E-01    0.25267E+05
    0.13977E-01    0.25344E+05
    0.14259E-01    0.25411E+05
    0.14547E-01    0.25467E+05
    0.14841E-01    0.25514E+05
    0.15141E-01    0.25552E+05
    0.15447E-01    0.25582E+05
    0.15759E-01    0.25607E+05
    0.16077E-01    0.25628E+05
    0.16402E-01    0.25643E+05
    0.16734E-01    0.25650E+05
    0.17072E-01    0.25646E+05
    0.17416E-01    0.25629E+05
    0.17768E-01    0.25594E+05
    0.18127E-01    0.25543E+05
    0.18493E-01    0.25478E+05
    0.18867E-01    0.25399E+05
    0.19248E-01    0.25309E+05
    0.19637E-01    0.25209E+05
    0.20034E-01    0.25098E+05
    0.20438E-01    0.24976E+05
    0.20851E-01    0.24839E+05
    0.21272E-01    0.24687E+05
    0.21702E-01    0.24518E+05
    0.22141E-01    0.24333E+05
    0.22588E-01    0.24134E+05
    0.23044E-01    0.23923E+05
    0.23510E-01    0.23702E+05
    0.23985E-01    0.23472E+05
    0.24469E-01    0.23235E+05
    0.24964E-01    0.22990E+05
    0.25468E-01    0.22738E+05
    0.25982E-01    0.22477E+05
    0.26507E-01    0.22209E+05
    0.27043E-01    0.21933E+05
    0.27589E-01    0.21648E+05
    0.28146E-01    0.21355E+05
    0.28715E-01    0.21052E+05
    0.29295E-01    0.20741E+05
    0.29887E-01    0.20422E+05
    0.30490E-01    0.20096E+05
    0.31106E-01    0.19765E+05
    0.31735E-01    0.19428E+05
    0.32376E-01    0.19087E+05
    0.33030E-01    0.18744E+05
    0.33697E-01    0.18400E+05
    0.34378E-01    0.18057E+05
    0.35072E-01    0.17714E+05
    0.35781E-01    0.17375E+05
    0.36504E-01    0.17038E+05
    0.37241E-01    0.16706E+05
    0.37993E-01    0.16379E+05
    0.38761E-01    0.16057E+05
    0.39544E-01    0.15741E+05
    0.40343E-01    0.15432E+05
    0.41158E-01    0.15130E+05
    0.41989E-01    0.14835E+05
    0.42838E-01    0.14549E+05
    0.43703E-01    0.14270E+05
    0.44586E-01    0.14001E+05
    0.45486E-01    0.13743E+05
    0.46405E-01    0.13496E+05
    0.47343E-01    0.13260E+05
    0.48299E-01    0.13038E+05
    0.49275E-01    0.12826E+05
    0.50270E-01    0.12624E+05
    0.51286E-01    0.12432E+05
    0.52322E-01    0.12247E+05
    0.53379E-01    0.12070E+05
    0.54457E-01    0.11900E+05
    0.55557E-01    0.11736E+05
    0.56680E-01    0.11577E+05
    0.57825E-01    0.11423E+05
    0.58993E-01    0.11270E+05
    0.60184E-01    0.11119E+05
    0.61400E-01    0.10967E+05
    0.62641E-01    0.10812E+05
    0.63906E-01    0.10654E+05
    0.65197E-01    0.10492E+05
    0.66514E-01    0.10323E+05
    0.67858E-01    0.10144E+05
    0.69229E-01    0.99556E+04
    0.70627E-01    0.97565E+04
    0.72054E-01    0.95500E+04
    0.73510E-01    0.93386E+04
    0.74994E-01    0.91209E+04
    0.76509E-01    0.88921E+04
    0.78055E-01    0.86480E+04
    0.79632E-01    0.83905E+04
    0.81241E-01    0.81250E+04
    0.82882E-01    0.78559E+04
    0.84556E-01    0.75853E+04
    0.86264E-01    0.73148E+04
    0.88007E-01    0.70465E+04
    0.89785E-01    0.67831E+04
    0.91598E-01    0.65274E+04
    0.93449E-01    0.62820E+04
    0.95337E-01    0.60494E+04
    0.97263E-01    0.58315E+04
    0.99227E-01    0.56300E+04
    0.10123E+00    0.54465E+04
    0.10328E+00    0.52813E+04
    0.10536E+00    0.51342E+04
    0.10749E+00    0.50045E+04
    0.10966E+00    0.48903E+04
    0.11188E+00    0.47892E+04
    0.11414E+00    0.46986E+04
    0.11644E+00    0.46151E+04
    0.11880E+00    0.45356E+04
    0.12120E+00    0.44564E+04
    0.12365E+00    0.43745E+04
    0.12614E+00    0.42866E+04
    0.12869E+00    0.41902E+04
    0.13129E+00    0.40834E+04
    0.13394E+00    0.39653E+04
    0.13665E+00    0.38364E+04
    0.13941E+00    0.36979E+04
    0.14223E+00    0.35523E+04
    0.14510E+00    0.34026E+04
    0.14803E+00    0.32524E+04
    0.15102E+00    0.31050E+04
    0.15407E+00    0.29644E+04
    0.15718E+00    0.28338E+04
    0.16036E+00    0.27162E+04
    0.16360E+00    0.26131E+04
    0.16690E+00    0.25251E+04
    0.17028E+00    0.24508E+04
    0.17371E+00    0.23877E+04
    0.17722E+00    0.23326E+04
    0.18080E+00    0.22818E+04
    0.18446E+00    0.22318E+04
    0.18818E+00    0.21793E+04
    0.19198E+00    0.21212E+04
    0.19586E+00    0.20557E+04
    0.19982E+00    0.19822E+04
    0.20386E+00    0.19023E+04
    0.20797E+00    0.18186E+04
    0.21218E+00    0.17348E+04
    0.21646E+00    0.16541E+04
    0.22083E+00    0.15794E+04
    0.22530E+00    0.15129E+04
    0.22985E+00    0.14554E+04
    0.23449E+00    0.14066E+04
    0.23923E+00    0.13646E+04
    0.24406E+00    0.13269E+04
    0.24899E+00    0.12904E+04
    0.25402E+00    0.12522E+04
    0.25915E+00    0.12105E+04
    0.26439E+00    0.11648E+04
    0.26973E+00    0.11162E+04
    0.27518E+00    0.10667E+04
    0.28074E+00    0.10185E+04
    0.28641E+00    0.97371E+03
    0.29219E+00    0.93374E+03
    0.29810E+00    0.89882E+03
    0.30412E+00    0.86793E+03
    0.31026E+00    0.83940E+03
    0.31653E+00    0.81140E+03
    0.32292E+00    0.78245E+03
    0.32945E+00    0.75199E+03
    0.33610E+00    0.72050E+03
    0.34289E+00    0.68917E+03
    0.34982E+00    0.65933E+03
    0.35689E+00    0.63195E+03
    0.36409E+00    0.60718E+03
    0.37145E+00    0.58448E+03
    0.37895E+00    0.56295E+03
    0.38661E+00    0.54165E+03
    0.39442E+00    0.52005E+03
    0.40239E+00    0.49831E+03
    0.41052E+00    0.47707E+03
    0.41881E+00    0.45689E+03
    0.42727E+00    0.43812E+03
    0.43590E+00    0.42067E+03
    0.44471E+00    0.40405E+03
    0.45369E+00    0.38787E+03
    0.46286E+00    0.37188E+03
    0.47221E+00    0.35618E+03
    0.48174E+00    0.34108E+03
    0.49148E+00    0.32677E+03
    0.50141E+00    0.31327E+03
    0.51153E+00    0.30038E+03
    0.52187E+00    0.28792E+03
